cod ;f_Hz;GMPaH;AnH;p200_%;p4_%;p38_%;p34_%;vv_%;vbe_%;vma_%;vfa_%;Elab_Mpa;dm_graus
16.05;0.000173911;0.012101743;85.11727715;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;247.1833343;31.14362069
16.06;0.000248444;0.016936149;84.57250028;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;293.5642139;32.35582408
16.07;0.000434778;0.028438133;83.63019969;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;386.5709742;34.1651415
16.08;0.000496889;0.03212656;83.38867101;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;413.1164191;34.57168865
16.09;0.000869555;0.053154469;82.30219917;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;546.7270712;36.1234448
16.1;0.001242222;0.072784446;81.54421875;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;654.0893186;36.95007873
16.11;0.00173911;0.097425123;80.78003741;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;774.4142931;37.58525124
16.12;0.002173888;0.117890636;80.24607434;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;865.7933933;37.91859411
16.13;0.002484443;0.132001136;79.91595386;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;925.3166492;38.08183649
16.14;0.004968887;0.234336538;78.07131524;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;1300.730017;38.45478791
16.15;0.012422217;0.483586391;75.2849188;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;2004.307561;37.65069871
16.16;0.024844434;0.814495528;72.91048563;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;2728.412274;36.10847379
16.17;0.049688867;1.34006868;70.31311548;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;3642.251021;33.92058775
16.18;0.062111084;1.565165135;69.43193633;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;3979.138119;33.11236494
16.19;0.124222168;2.495992132;66.56691758;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;5160.253389;30.39192668
16.2;0.248444335;3.887715361;63.5335735;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;6538.999664;27.5135941
16.21;0.621110838;6.738619528;59.33603217;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;8629.255827;23.75167253
16.22;1.242221677;9.948093947;56.08377596;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;10368.5104;21.08421913
16.23;2.484443353;14.36216012;52.8275059;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;12195.25536;18.64004877
16.24;6.211108383;22.57522037;48.61410685;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;14663.0861;15.78976494
16.25;12.42221677;31.02475197;45.56422067;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;16511.03225;13.91949899
16.26;24.84443353;41.79359776;42.68268387;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;18298.53446;12.2785145
16.27;31.05554192;45.81211113;41.79679013;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;18855.70706;11.79551489
16.28;31.05554192;45.81211113;41.79679013;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;18855.70706;11.79551489
16.29;62.11108383;60.18179359;39.18825116;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;20516.55499;10.42387548
16.3;155.2777096;83.97425442;36.09446878;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;22525.75766;8.877797408
16.31;310.5554192;105.9362415;34.0305455;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;23891.11833;7.881731564
16.32;621.1108383;131.5232623;32.20094796;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;25119.73094;7.012889223
16.33;1552.777096;171.0804287;30.12278188;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;26538.5853;6.030044353
16.34;3105.554192;205.3501524;28.78758358;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;27465.04702;5.392696818
16.35;6211.108383;243.2662671;27.63571116;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;28274.98925;4.832724061
16.36;6211.108383;243.2662671;27.63571116;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;28274.98925;4.832724061
16.37;7763.885479;256.2212475;27.30066715;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;28512.62221;4.667106755
16.38;12422.21677;284.650326;26.64753714;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;28978.73788;4.339414421
16.39;31055.54192;344.2375285;25.55973899;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;29764.31169;3.774273449
16.4;62111.08383;392.5827605;24.87885354;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;30262.65777;3.40280741
16.41;124222.1677;443.3206176;24.30199646;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;30689.43773;3.072557522
16.42;310555.4192;513.3487797;23.67431888;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;31159.25891;2.690241226
16.43;621110.8383;567.9940979;23.28515003;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;31453.81666;2.436321702
16.44;1242221.677;623.588165;22.95757154;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;31703.98236;2.208615835
16.45;1552777.096;641.6155822;22.86363306;0.055;0.509;0.295;0;0.055;0.098471224;0.153471224;0.641626627;31776.13638;2.140348229
17.01;8.91773E-06;0.000915657;68.85276071;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;183.5948627;23.3829091
17.02;1.78355E-05;0.001531714;68.85208055;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;229.3954162;25.20649323
17.03;4.45886E-05;0.003091117;68.85023004;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;315.2056668;27.68254075
17.04;8.91773E-05;0.005328014;68.84741508;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;407.0677505;29.52294384
17.05;0.000178355;0.009259805;68.84222645;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;531.2902321;31.23673326
17.06;0.000294285;0.013851503;68.83592715;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;647.2043885;32.33387226
17.07;0.000445886;0.01937006;68.82811952;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;764.001492;33.1171605
17.08;0.00058857;0.024240248;68.82106199;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;854.1590117;33.56211244
17.09;0.000891773;0.033903229;68.80668739;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;1009.831125;34.09191759
17.1;0.001471425;0.050737715;68.78070591;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;1235.321379;34.48518642
17.11;0.001783546;0.059202398;68.76726859;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;1334.325167;34.55867794
17.12;0.002229432;0.070767259;68.74856145;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;1458.594405;34.58729636
17.13;0.002942851;0.088273809;68.71956049;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;1628.290785;34.53608568
17.14;0.005885701;0.152392143;68.60761947;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;2132.781794;33.98447498
17.15;0.014714253;0.308394115;68.30818986;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;3002.13465;32.38002578
17.16;0.029428506;0.517212698;67.86658094;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;3831.992137;30.61840961
17.17;0.058857012;0.853208098;67.09377396;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;4819.594164;28.52606409
17.18;0.073571265;0.99853691;66.74378274;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;5171.323444;27.80510556
17.19;0.089177291;1.141731858;66.39270536;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;5487.562364;27.17109655
17.2;0.178354582;1.827007314;64.6724262;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;6723.351567;24.83337501
17.21;0.445886456;3.293051174;61.12130454;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;8565.553469;21.75549626
17.22;0.891772912;5.01138196;57.61838061;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;10085.578;19.53870725
17.23;1.783545824;7.453664483;53.96769761;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;11680.38618;17.47262175
17.24;4.458864561;12.15680472;49.94016749;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;13845.24325;15.01194843
17.25;8.917729122;17.13361654;47.85927744;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;15482.0977;13.36267729
17.26;17.83545824;23.60261252;46.53007733;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;17084.00126;11.89025817
17.27;22.2943228;26.04166155;46.22690234;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;17587.83059;11.45204799
17.28;44.58864561;34.83621265;45.56242599;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;19104.5449;10.19492777
17.29;89.17729122;45.61584361;45.18576094;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;20534.54587;9.083512284
17.3;222.943228;63.13962977;44.9316145;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;22270.75561;7.811746383
17.31;445.8864561;78.95275113;44.83686051;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;23458.83703;6.98008594
17.32;891.7729122;96.94904304;44.78516231;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;24536.76517;6.245735349
17.33;2229.43228;123.9121851;44.75106429;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;25796.02157;5.403924122
17.34;4458.864561;146.4799112;44.73850887;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;26629.24031;4.851126314
17.35;7134.183298;162.7113768;44.73345266;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;27139.32557;4.512203469
17.36;8917.729122;170.6507712;44.73169409;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;27366.74508;4.360570422
17.37;11147.1614;178.7267374;44.73024975;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;27585.01504;4.214564144
17.38;14268.3666;187.8077423;44.72895061;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;27816.13916;4.059307688
17.39;35670.91649;222.6259725;44.72599071;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;28584.88211;3.535736895
17.4;71341.83298;249.7912895;44.72490272;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;29081.33998;3.18870814
17.41;142683.666;277.3111653;44.72431261;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;29513.08782;2.878176443
17.42;356709.1649;313.7155457;44.72392474;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;29996.87798;2.516238534
17.43;713418.3298;340.9157891;44.72378219;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;30305.69944;2.274354406
17.44;1426836.66;367.5545794;44.72370488;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;30572.02601;2.056395868
17.45;1783545.824;375.9760887;44.7236885;0.051;0.544;0.261;0.056;0.055;0.085772091;0.140772091;0.609297556;30649.63371;1.990854838
18.01;1.06445E-05;0.001042634;68.8526244;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;179.4295628;23.52834468
18.02;2.1289E-05;0.001751041;68.85182923;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;221.926108;25.37484883
18.03;5.32226E-05;0.003548815;68.84966586;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;301.9735903;27.89351598
18.04;0.000106445;0.006131583;68.84637507;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;388.2913696;29.77452266
18.05;0.00021289;0.010673642;68.84030972;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;505.9673779;31.53270143
18.06;0.000340624;0.015585262;68.83349874;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;609.119889;32.59606059
18.07;0.000532226;0.022347563;68.82382138;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;728.9276908;33.46659326
18.08;0.000681249;0.027279527;68.81659022;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;805.8789342;33.87655518
18.09;0.001064451;0.039103506;68.79877742;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;967.3316239;34.46556946
18.1;0.001703122;0.057053603;68.77070111;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;1173.164664;34.84518858
18.11;0.002128902;0.068207387;68.75273496;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;1285.503157;34.930476
18.12;0.002661128;0.081488177;68.73089319;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;1408.200753;34.95134615
18.13;0.003406244;0.099125042;68.70121208;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;1556.861369;34.89749637
18.14;0.006812487;0.170780033;68.57412018;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;2054.862486;34.30928291
18.15;0.017031218;0.344374547;68.23495041;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;2922.650343;32.59631878
18.16;0.034062436;0.57565072;67.73681311;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;3758.077841;30.71609023
18.17;0.068124873;0.946053023;66.87101003;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;4757.128935;28.48763145
18.18;0.085156091;1.105767745;66.48136596;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;5113.597533;27.7214856
18.19;0.106445114;1.289842611;66.0248295;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;5486.65325;26.94010706
18.2;0.212890227;2.05324744;64.10330494;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;6746.193877;24.46495239
18.21;0.532225569;3.673663713;60.27562667;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;8615.923562;21.23472684
18.22;1.064451137;5.558250082;56.67358254;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;10147.39197;18.9293985
18.23;2.128902275;8.218348366;53.09120275;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;11740.16364;16.79772595
18.24;5.322255687;13.29928315;49.32798669;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;13875.25148;14.28161262
18.25;10.64451137;18.63408238;47.45635493;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;15466.39068;12.60990243
18.26;21.28902275;25.5222866;46.28541501;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;17002.30081;11.12813326
18.27;25.5468273;27.62124917;46.06594773;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;17393.88923;10.7681537
18.28;26.61127844;28.10850422;46.02095051;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;17480.76656;10.68918551
18.29;51.0936546;36.79217223;45.47030606;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;18825.77381;9.504867269
18.3;127.7341365;52.03356258;45.06187745;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;20561.59236;8.067543385
18.31;255.468273;66.07188153;44.90823221;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;21744.70968;7.134004958
18.32;510.936546;82.31816745;44.82408602;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;22812.66196;6.314965712
18.33;1277.341365;107.107791;44.76846378;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;24050.97204;5.383359136
18.34;2554.68273;128.2071179;44.74795814;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;24863.106;4.776544861
18.35;3193.353412;135.3947994;44.74360916;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;25103.02682;4.597020681
18.36;5109.36546;151.1107073;44.73682263;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;25575.89369;4.241832909
18.37;6386.706825;158.8272141;44.73446202;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;25785.58481;4.083435297
18.38;6386.706825;158.8272141;44.73446202;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;25785.58481;4.083435297
18.39;15966.76706;191.9922513;44.7284463;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;26554.05292;3.495018446
18.4;31933.53412;218.3425164;44.72623468;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;27045.50046;3.108533959
18.41;63867.06825;245.4216171;44.72503505;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;27469.08758;2.765352281
18.42;159667.6706;281.788563;44.72424652;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;27938.63676;2.368863857
18.43;319335.3412;309.3359154;44.72395671;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;28234.98063;2.106209166
18.44;638670.6825;336.6043977;44.72379953;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;28488.01137;1.871286016
18.45;798338.3531;345.2819891;44.72376622;0.05;0.564;0.341;0.067;0.055;0.081347824;0.136347824;0.59661989;28561.24492;1.800990439
19.01;1.54E-05;0.001371777;68.8522612;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;192.1052545;22.75499688
19.02;3.08001E-05;0.002321773;68.85115959;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;237.9037755;24.66291465
19.03;7.70001E-05;0.004743932;68.84816267;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;323.1415373;27.29586944
19.04;0.000154;0.008232369;68.84360433;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;413.8137743;29.28881454
19.05;0.000308001;0.014369654;68.83520396;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;535.7693982;31.17788312
19.06;0.000354201;0.016084614;68.83279493;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;565.0227841;31.53556212
19.07;0.000708401;0.028154304;68.81529433;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;738.4252551;33.13366466
19.08;0.000770001;0.030115055;68.81237608;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;762.8540878;33.30188428
19.09;0.001540003;0.052627576;68.77772576;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;1001.408785;34.44350232
19.1;0.001771003;0.058868665;68.76780263;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;1058.035442;34.61092791
19.11;0.003080006;0.091523717;68.71409369;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;1314.852914;35.03577038
19.12;0.003542007;0.102238349;68.69589875;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;1388.664306;35.079255
19.13;0.003850007;0.109201061;68.68393997;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;1434.548982;35.09242656
19.14;0.007084014;0.17604497;68.56442734;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;1815.282183;34.89223353
19.15;0.017710034;0.354643576;68.21380499;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;2556.396912;33.62401921
19.16;0.035420068;0.592282803;67.69946674;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;3270.561721;31.9832593
19.17;0.070840135;0.972397294;66.80725706;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;4128.289959;29.9023598
19.18;0.088550169;1.136162702;66.40645395;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;4435.659698;29.16523835
19.19;0.154000294;1.656662065;65.10238249;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;5262.932511;27.24732826
19.2;0.308000588;2.607837361;62.73302278;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;6424.220182;24.75858912
19.21;0.770001469;4.593614638;58.39480459;0.055;0.503;0.208;0;0.055;0.091713176;0.146713176;0.625118879;8146.998681;21.51480842
